Country_Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Trinidad and Tobago,TTO,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,2.218614846,3.055706659,3.297894863,5.972984595,26.79146736,22.72714924,23.71582694,17.60890213,16.50550877,32.07861909,28.97783119,24.98424699,8.748466042,11.23645721,12.49471959,13.46728014,8.625921831,12.93179075,10.02013654,15.58168335,17.89491421,10.07290616,9.412724677,10.38569265,9.809737774,10.37204623,11.65420432,10.00403664,4.975286173,7.918860799,10.07633201,6.639071736,8.056229325,8.0942337,8.049483745,12.53846769,14.49168534,12.42452133,11.83304415,12.90863254,10.64808058,18.16422113,15.88395274,15.64654413,12.6896468,5.971145154,3.507786669,4.867730882,9.78084913,9.758312195,5.148147822,6.307500977,
Tunisia,TUN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,0.53482528,0.614965452,0.578696295,0.71258286,2.666871895,2.729692122,2.001561569,2.592161634,2.993546207,7.240501772,7.227829726,5.655821642,4.441443569,4.782988722,5.822872892,5.593062003,2.503610525,2.980664981,2.270600352,3.195505345,2.98434451,3.709745474,3.378267881,3.006715936,2.388692292,2.104111759,2.449880246,1.99545645,1.304205235,1.81615099,2.78229648,1.971486951,1.974795074,1.563432079,1.89889898,2.995149934,3.090569847,4.511978268,4.849172636,3.143803441,3.566654761,4.167546201,4.172911375,3.444721388,2.682499455,1.276482926,0.958451749,1.050880524,1.408655363,1.139199137,0.67716052,1.172572012,
Turkiye,TUR,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,0.021129007,0.055519108,0.060774396,0.085872937,0.33651636,0.25901439,0.211337406,0.199940982,0.182446437,0.311221593,0.424744723,0.368403343,0.280706288,0.322610899,0.313559932,0.302715519,0.130554338,0.179209345,0.126249728,0.190742434,0.241902066,0.140738091,0.134624701,0.099486991,0.119138357,0.099597888,0.124700359,0.092792409,0.019632823,0.052110869,0.101762058,0.102668764,0.08198212,0.072377482,0.082250694,0.089928445,0.094895716,0.08956915,0.145724381,0.087644777,0.091741488,0.127076864,0.103798131,0.086088712,0.081598375,0.039742056,0.03153562,0.048172487,0.095073714,0.088322887,0.052509055,0.120118602,
Tuvalu,TUV,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tanzania,TZA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25753662848825E-05,3.38667589187487E-05,4.9527665474828E-05,4.13726317559198E-05,4.05818074241791E-05,0.000319245,0.000325959,0.000379304,0.000342095,0.000114438,8.2630137754524E-05,9.05129694160431E-05,0.000131777,0.00022723,0.000142218,0.000105615,0.004152054,0.019538803,0.079468084,0.117524379,0.121585061,0.121211413,0.149624271,0.120147902,0.129420271,0.119796033,0.088750883,0.083073135,0.075595577,0.092014158,0.186336893,0.171346159,0.116572049,0.208866701,
Uganda,UGA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ukraine,UKR,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.635550823,0.885358114,0.545241011,0.443542969,0.54839921,0.576036343,0.872181318,1.112862925,0.90071702,0.240822011,0.674036904,1.349312824,1.471181147,1.138595772,1.149697079,1.005127397,0.953906564,1.17911335,0.918927162,1.235343375,1.16491467,0.898611493,1.180711149,0.836121068,0.779950975,0.806864505,0.623689356,0.422582847,0.591598434,0.815487419,0.528220732,0.252452065,0.69047274,
Upper middle income,UMC,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,0.040082492,0.11971489,0.171796232,0.356719991,2.100850982,2.576362812,3.094355247,3.371000418,3.681538852,6.737684211,8.461107132,6.191384601,5.078784069,4.770269229,4.905210572,4.840047847,2.555232472,3.324399668,2.718892243,3.402769103,3.789182017,2.08894283,1.937766975,1.737412707,1.40810269,1.559672222,1.788741648,1.47633271,0.76735293,1.457311544,2.707167201,2.329382201,2.327297661,2.495719046,3.422966942,4.061551046,4.162137036,3.653777344,4.944271312,2.565214996,3.001009102,3.859381309,3.202204197,2.675540512,2.32828895,1.187869427,0.962481337,1.23942657,1.749642651,1.462533677,0.791610744,1.691847241,
Uruguay,URY,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141737,0.002452441,0.003319369,0.002959378,0.003958015,0.01397761,0.029324403,0.030226806,0.03201703,0.038051865,0.011531475,0.008527877,0.004762834,0.007468716,0.00582609,0.003400828,0.008932978,
United States,USA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,0.251248084,0.300593406,0.363337187,0.403644271,2.229509459,2.002004955,1.940396611,1.946316461,1.795027626,3.691416599,4.130509053,2.656191418,1.288950701,1.792200494,1.603373223,1.414477506,0.511080284,0.808462492,0.513895029,0.616500204,0.73137641,0.519264497,0.565528655,0.56343982,0.458949386,0.396205436,0.565106035,0.458663733,0.257808243,0.359037135,0.745144665,0.546110405,0.40185211,0.695306002,0.725255161,0.948659326,0.599150288,0.572197346,0.923765045,0.268522828,0.261842025,0.319429946,0.181965717,0.247937318,0.27425717,0.02116689,0.083065463,0.134836875,0.258247055,0.290869439,0.146289957,0.754588126,
Uzbekistan,UZB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.147966244,5.102522553,4.542764797,8.263361404,7.644340309,7.269406085,1.390462574,2.024242466,9.739376558,17.21897671,14.14336941,15.22763065,12.28343128,9.802160719,14.55723735,12.01338114,16.27533383,9.137846134,6.001058034,7.713332963,7.530152713,7.28856913,4.888376656,2.915561334,1.750215634,3.322173967,6.752881493,4.169176666,1.65179797,8.438090163,
St. Vincent and the Grenadines,VCT,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Venezuela, RB",VEN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,4.45600012,6.264632121,5.868733276,9.042825318,27.77068119,18.05325656,16.18093747,11.17122005,10.61893367,24.89170949,21.95705492,15.42634326,7.121603782,8.941873343,9.527379786,4.678523335,2.288341916,4.580638269,2.952358924,6.339883036,9.23668679,5.443275195,5.252353981,5.386829747,5.646941558,5.563220431,9.06108781,7.034228023,3.345836503,4.635059397,7.342647773,5.649981014,6.68007336,7.022750471,8.18874628,10.0332074,8.787780145,6.048693805,3.949111521,1.338131292,1.108883142,2.244528787,1.707283137,1.600500299,1.012301651,,,,,,,,
British Virgin Islands,VGB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.266904656,5.565833238,3.205441163,4.495122497,3.463165501,2.747958905,2.659854335,2.83203195,2.300016634,1.255669184,2.86176122,5.893758944,4.555772551,3.737394872,3.928590362,6.4965994,6.932831497,6.515155417,4.768979021,4.780058024,2.296745692,2.305907356,2.993153659,2.593126269,1.897592242,1.8155971,0.955360688,0.64775185,0.709986951,0.748404607,0.524430209,0.23723571,0.47412202,
Vanuatu,VUT,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
World,WLD,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,0.231710201,0.293712721,0.352803177,0.453311395,2.004780665,1.730130887,1.872556424,1.829506291,1.623335974,3.06113699,3.406804239,2.629569272,1.619035507,1.787534016,1.751149132,1.582254387,0.620570656,0.7976149,0.641923771,0.898428478,1.076531503,0.61733675,0.610861641,0.647522039,0.554826114,0.547590245,0.712497386,0.632959692,0.340123545,0.530143855,1.079988607,0.899839659,0.806360204,0.960879421,1.178575507,1.544596255,1.536986225,1.457088117,2.106142946,1.074982961,1.324561574,1.822510473,1.60355876,1.434957144,1.268633565,0.63932881,0.533667868,0.697077118,0.989413124,0.848302318,0.471650458,0.997996928,
Samoa,WSM,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kosovo,XKX,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468225288,0.162742275,0.291592454,0.286749817,0.119829153,0.058203725,0.040886445,0.034133113,0.038777958,0.041156058,0.044814231,0.034246961,0.030771814,0.052527235,
"Yemen, Rep.",YEM,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72777395,10.7186453,5.975726147,9.3803985,21.37856929,24.25253324,23.07240038,19.39617455,13.98546694,19.96619873,29.13789471,23.1326876,21.77126219,22.64085304,23.72131718,28.42700126,26.23778519,22.55172284,22.73162282,13.24768855,14.92567239,14.98838158,9.09710842,6.098061286,4.809961952,0.336626366,0.041242492,0.194366502,0.716948955,,,,
South Africa,ZAF,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,0.521722845,0.545462302,0.521860522,0.77862851,1.564706587,1.888949209,1.992572077,1.77617223,1.67927262,1.731952038,2.674834468,3.29285812,2.157720267,2.275674647,3.5049814,2.292409522,1.382179034,1.532830138,1.821530203,1.733571277,1.459119059,1.34749478,1.252768889,1.250783038,1.554822512,1.593782878,1.369626106,0.987522567,0.896004916,1.625261475,2.170627074,1.833276546,1.318690749,2.462572561,2.161476276,2.284250693,2.726345788,5.425984995,1.896054151,2.60163846,3.170212712,2.611169143,2.356033847,1.789718424,1.021430687,1.176874386,1.433552755,1.678084426,1.353727335,1.098080977,1.740837434,
Zambia,ZMB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,0.016177356,0.01929161,0.02032221,0.021786534,0.050938553,0.047689402,0.047017157,0.039262824,0.028063362,0.035997059,0.044865738,0.055681947,0.032598007,0.035662108,0.048670827,0.060310036,0.025754939,0.021582431,0.018497546,0.021529269,0.019236089,0.021922988,0.011857434,0.005387769,0.006931856,0.005350219,0.002215119,0.004807421,0.003262261,0.004622121,0.007409366,0.004942648,0.005016766,0.006634064,0.005023474,0.001553453,0.000446933,5.2123652687485E-05,1.93848070845277E-05,2.78136509409083E-05,3.02306244179918E-05,0.002215346,0.002051147,0.001611518,0.001497974,0.003457297,0.009217608,0.015257122,0.010717269,0.013033566,0.023071221,
Zimbabwe,ZWE,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,0.199534966,0.149022893,0.160393102,0.237296763,0.392050727,0.52595786,0.476021269,0.439192357,0.376177035,0.390115729,0.393074103,0.434965126,0.313751015,0.303877794,0.435159656,0.380107902,0.349382757,0.356184418,0.394309917,0.463957878,0.535461716,0.643078113,0.427770172,0.394617515,0.520619149,0.341908663,0.287598916,0.350281684,0.24421036,0.318322812,0.483533622,0.339661568,0.322179007,0.84712767,0.93113405,1.149968531,1.550355787,5.220088566,0.388378264,0.512734385,0.573297419,0.337384336,0.237782925,0.354320372,0.183142291,0.089878106,0.22835556,0.145214272,0.107138788,0.078895444,0.113046926,
